Account,SPID,MID,Time,Channel,kWh
35010543227,2300585143,L109330558,11/10/2018 11:00:00 AM,10,0.823
35010543227,2300585143,L109330558,11/10/2018 12:00:00 PM,10,1.232
35010543227,2300585143,L109330558,11/10/2018 1:00:00 PM,10,1.204
35010543227,2300585143,L109330558,11/10/2018 2:00:00 PM,10,1.67
35010543227,2300585143,L109330558,11/10/2018 3:00:00 PM,10,0.86
35010543227,2300585143,L109330558,11/10/2018 4:00:00 PM,10,0.837
35010543227,2300585143,L109330558,11/10/2018 5:00:00 PM,10,1.45
35010543227,2300585143,L109330558,11/10/2018 6:00:00 PM,10,1.646
35010543227,2300585143,L109330558,11/10/2018 7:00:00 PM,10,0.969
35010543227,2300585143,L109330558,11/10/2018 8:00:00 PM,10,0.869
35010543227,2300585143,L109330558,11/10/2018 9:00:00 PM,10,0.809
35010543227,2300585143,L109330558,11/10/2018 10:00:00 PM,10,0.827
35010543227,2300585143,L109330558,11/10/2018 11:00:00 PM,10,0.745
35010543227,2300585143,L109330558,11/11/2018 12:00:00 AM,10,0.482
35010543227,2300585143,L109330558,11/11/2018 1:00:00 AM,10,0.59
35010543227,2300585143,L109330558,11/11/2018 2:00:00 AM,10,0.574
35010543227,2300585143,L109330558,11/11/2018 3:00:00 AM,10,0.542
35010543227,2300585143,L109330558,11/11/2018 4:00:00 AM,10,0.506
35010543227,2300585143,L109330558,11/11/2018 5:00:00 AM,10,0.856
35010543227,2300585143,L109330558,11/11/2018 6:00:00 AM,10,1.12
35010543227,2300585143,L109330558,11/11/2018 7:00:00 AM,10,0.602
35010543227,2300585143,L109330558,11/11/2018 8:00:00 AM,10,0.821
35010543227,2300585143,L109330558,11/11/2018 9:00:00 AM,10,2.321
35010543227,2300585143,L109330558,11/11/2018 10:00:00 AM,10,3.024
35010543227,2300585143,L109330558,11/11/2018 11:00:00 AM,10,2.999
35010543227,2300585143,L109330558,11/11/2018 12:00:00 PM,10,3.112
35010543227,2300585143,L109330558,11/11/2018 1:00:00 PM,10,0.765
35010543227,2300585143,L109330558,11/11/2018 2:00:00 PM,10,0.733
35010543227,2300585143,L109330558,11/11/2018 3:00:00 PM,10,0.721
35010543227,2300585143,L109330558,11/11/2018 4:00:00 PM,10,0.536
35010543227,2300585143,L109330558,11/11/2018 5:00:00 PM,10,0.884
35010543227,2300585143,L109330558,11/11/2018 6:00:00 PM,10,1.141
35010543227,2300585143,L109330558,11/11/2018 7:00:00 PM,10,1.207
35010543227,2300585143,L109330558,11/11/2018 8:00:00 PM,10,1.232
35010543227,2300585143,L109330558,11/11/2018 9:00:00 PM,10,0.937
35010543227,2300585143,L109330558,11/11/2018 10:00:00 PM,10,0.783
35010543227,2300585143,L109330558,11/11/2018 11:00:00 PM,10,0.604
35010543227,2300585143,L109330558,11/12/2018 12:00:00 AM,10,0.534
35010543227,2300585143,L109330558,11/12/2018 1:00:00 AM,10,0.589
35010543227,2300585143,L109330558,11/12/2018 2:00:00 AM,10,0.54
35010543227,2300585143,L109330558,11/12/2018 3:00:00 AM,10,0.652
35010543227,2300585143,L109330558,11/12/2018 4:00:00 AM,10,0.671
35010543227,2300585143,L109330558,11/12/2018 5:00:00 AM,10,0.646
35010543227,2300585143,L109330558,11/12/2018 6:00:00 AM,10,0.764
35010543227,2300585143,L109330558,11/12/2018 7:00:00 AM,10,0.86
35010543227,2300585143,L109330558,11/12/2018 8:00:00 AM,10,0.919
35010543227,2300585143,L109330558,11/12/2018 9:00:00 AM,10,0.917
35010543227,2300585143,L109330558,11/12/2018 10:00:00 AM,10,0.641
35010543227,2300585143,L109330558,11/12/2018 11:00:00 AM,10,0.644
35010543227,2300585143,L109330558,11/12/2018 12:00:00 PM,10,0.637
35010543227,2300585143,L109330558,11/12/2018 1:00:00 PM,10,0.729
35010543227,2300585143,L109330558,11/12/2018 2:00:00 PM,10,0.628
35010543227,2300585143,L109330558,11/12/2018 3:00:00 PM,10,0.634
35010543227,2300585143,L109330558,11/12/2018 4:00:00 PM,10,0.673
35010543227,2300585143,L109330558,11/12/2018 5:00:00 PM,10,0.893
35010543227,2300585143,L109330558,11/12/2018 6:00:00 PM,10,1.073
35010543227,2300585143,L109330558,11/12/2018 7:00:00 PM,10,2.779
35010543227,2300585143,L109330558,11/12/2018 8:00:00 PM,10,1.378
35010543227,2300585143,L109330558,11/12/2018 9:00:00 PM,10,1.29
35010543227,2300585143,L109330558,11/12/2018 10:00:00 PM,10,1.255
35010543227,2300585143,L109330558,11/12/2018 11:00:00 PM,10,0.889
35010543227,2300585143,L109330558,11/13/2018 12:00:00 AM,10,0.813
35010543227,2300585143,L109330558,11/13/2018 1:00:00 AM,10,0.807
35010543227,2300585143,L109330558,11/13/2018 2:00:00 AM,10,0.75
35010543227,2300585143,L109330558,11/13/2018 3:00:00 AM,10,0.813
35010543227,2300585143,L109330558,11/13/2018 4:00:00 AM,10,0.884
35010543227,2300585143,L109330558,11/13/2018 5:00:00 AM,10,1.285
35010543227,2300585143,L109330558,11/13/2018 6:00:00 AM,10,1.281
